num	premise	hypothesis	gold_label	template_num	time_format	time_span	category	aspect	cf
58	2000年以来、ジョンは映画館に出掛けている。現在、2009年である。	ジョンは2002年には映画館に出掛けていた。	entailment	3	年	random	以来（テイタ形）	状態/瞬間	('出掛ける', {'が': ['ジョン'], 'に': ['映画館']}, '状態/瞬間')
59	2003年以来、大人は溜まっている。現在、2015年である。	大人は2005年には溜まっていた。	entailment	3	年	random	以来（テイタ形）	状態/瞬間	('溜まる', {'が': ['大人', '老人', '子供']}, '状態/瞬間')
60	2010年以来、尖閣諸島は無人島に上陸している。現在、2019年である。	尖閣諸島は2016年には無人島に上陸していた。	entailment	3	年	random	以来（テイタ形）	状態/瞬間	('上陸する', {'が': ['尖閣諸島'], 'に': ['無人島']}, '状態/瞬間')
61	2012年以来、山田さんは左を向いている。現在、2019年である。	山田さんは2011年には左を向いていた。	neutral	3	年	random	以来（テイタ形）	状態/瞬間	('向く', {'が': ['山田さん'], 'を': ['左']}, '状態/瞬間')
62	2012年以来、髪は彼女の視線を揺らしている。現在、2013年である。	髪は2000年には彼女の視線を揺らしていた。	neutral	3	年	random	以来（テイタ形）	状態/瞬間	('揺らす', {'が': ['髪'], 'を': ['彼女の視線']}, '状態/瞬間')
63	2015年以来、ロボットは駆動部に出力している。現在、2019年である。	ロボットは2012年には駆動部に出力していた。	neutral	3	年	random	以来（テイタ形）	状態/瞬間	('出力する', {'が': ['ロボット'], 'に': ['駆動部']}, '状態/瞬間')
64	2005年以来、彼は背中を伝っている。現在、2006年である。	彼は2002年には背中を伝っていた。	neutral	3	年	random	以来（テイタ形）	状態/瞬間	('伝う', {'が': ['彼'], 'を': ['背中']}, '状態/瞬間')
65	2012年以来、彼は声を拾っている。現在、2020年である。	彼は2000年には声を拾っていた。	neutral	3	年	random	以来（テイタ形）	状態/瞬間	('拾う', {'が': ['彼'], 'を': ['声']}, '状態/瞬間')
66	2010年以来、友達は週末を迎えている。現在、2014年である。	友達は2000年には週末を迎えていた。	neutral	3	年	random	以来（テイタ形）	状態/瞬間	('迎える', {'が': ['友達'], 'を': ['週末']}, '状態/瞬間')
67	2007年以来、彼は事実を報道している。現在、2008年である。	彼は2001年には事実を報道していた。	neutral	3	年	random	以来（テイタ形）	状態/瞬間	('報道する', {'が': ['彼'], 'を': ['事実']}, '状態/瞬間')
68	2007年以来、スタッフは移転している。現在、2017年である。	スタッフは2002年には移転していた。	neutral	3	年	random	以来（テイタ形）	状態/瞬間	('移転する', {'が': ['スタッフ', '学生', '教師']}, '状態/瞬間')
69	2015年以来、山下は審議会を代表している。現在、2018年である。	山下は2001年には審議会を代表していた。	neutral	3	年	random	以来（テイタ形）	状態/瞬間	('代表する', {'が': ['山下'], 'を': ['審議会']}, '状態/瞬間')
70	2011年以来、私はストレスを解消している。現在、2015年である。	私は2005年にはストレスを解消していた。	neutral	3	年	random	以来（テイタ形）	継続主体動作特定時点成立	('解消する', {'が': ['私'], 'を': ['ストレス']}, '継続主体動作特定時点成立')
71	2005年以来、田中さんは営業所を構えている。現在、2018年である。	田中さんは2001年には営業所を構えていた。	neutral	3	年	random	以来（テイタ形）	状態/瞬間	('構える', {'が': ['田中さん'], 'を': ['営業所']}, '状態/瞬間')
72	2014年以来、彼女は憎しみを抱いている。現在、2018年である。	彼女は2003年には憎しみを抱いていた。	neutral	3	年	random	以来（テイタ形）	継続主体変化	('抱く', {'が': ['彼女', '私', '彼'], 'を': ['憎しみ']}, '継続主体変化')
73	2009年以来、山田さんは商社に入社している。現在、2015年である。	山田さんは2003年には商社に入社していた。	neutral	3	年	random	以来（テイタ形）	状態/瞬間	('入社する', {'が': ['山田さん'], 'に': ['商社']}, '状態/瞬間')
74	2004年以来、私は赤ちゃんの顔を包んでいる。現在、2019年である。	私は2003年には赤ちゃんの顔を包んでいた。	neutral	3	年	random	以来（テイタ形）	状態/瞬間	('包む', {'が': ['私'], 'を': ['赤ちゃんの顔']}, '状態/瞬間')
75	2002年以来、先生は元気を皆さんに頂いている。現在、2003年である。	先生は2000年には元気を皆さんに頂いていた。	neutral	3	年	random	以来（テイタ形）	状態/瞬間	('頂く', {'が': ['先生'], 'に': ['皆さん'], 'を': ['元気']}, '状態/瞬間')
76	2006年以来、私は仕事を休んでいる。現在、2009年である。	私は2005年には仕事を休んでいた。	neutral	3	年	random	以来（テイタ形）	状態/瞬間	('休む', {'が': ['私'], 'を': ['仕事']}, '状態/瞬間')
77	2011年以来、友達は冗談を仰っている。現在、2013年である。	友達は2005年には冗談を仰っていた。	neutral	3	年	random	以来（テイタ形）	継続主体動作特定時点成立	('仰る', {'が': ['友達'], 'を': ['冗談']}, '継続主体動作特定時点成立')
78	2015年以来、太郎は事業を引き継いでいる。現在、2020年である。	太郎は2000年には事業を引き継いでいた。	neutral	3	年	random	以来（テイタ形）	状態/瞬間	('引き継ぐ', {'が': ['太郎'], 'を': ['事業']}, '状態/瞬間')
79	2006年以来、私たちは不満を訴えている。現在、2019年である。	私たちは2002年には不満を訴えていた。	neutral	3	年	random	以来（テイタ形）	継続主体動作特定時点成立	('訴える', {'が': ['私たち'], 'を': ['不満']}, '継続主体動作特定時点成立')
80	2016年以来、ミドリはブロックに移っている。現在、2020年である。	ミドリは2011年にはブロックに移っていた。	neutral	3	年	random	以来（テイタ形）	状態/瞬間	('移る', {'が': ['ミドリ'], 'に': ['ブロック']}, '状態/瞬間')
81	2015年以来、日本は満点を獲得している。現在、2019年である。	日本は2016年には満点を獲得していた。	entailment	3	年	short	以来（テイタ形）	状態/瞬間	('獲得する', {'が': ['日本'], 'を': ['満点']}, '状態/瞬間')
82	2015年以来、彼女は障害者を雇っている。現在、2019年である。	彼女は2018年には障害者を雇っていた。	entailment	3	年	short	以来（テイタ形）	状態/瞬間	('雇う', {'が': ['彼女'], 'を': ['障害者']}, '状態/瞬間')
83	2012年以来、太郎は暴言を吐いている。現在、2016年である。	太郎は2015年には暴言を吐いていた。	entailment	3	年	short	以来（テイタ形）	状態/瞬間	('吐く', {'が': ['太郎'], 'を': ['暴言']}, '状態/瞬間')
84	2003年以来、龍馬は時代を斬っている。現在、2006年である。	龍馬は2005年には時代を斬っていた。	entailment	3	年	short	以来（テイタ形）	状態/瞬間	('斬る', {'が': ['龍馬'], 'を': ['時代']}, '状態/瞬間')
85	2011年以来、教師は免許を与えている。現在、2015年である。	教師は2013年には免許を与えていた。	entailment	3	年	short	以来（テイタ形）	状態/瞬間	('与える', {'が': ['教師'], 'を': ['免許']}, '状態/瞬間')
86	2004年以来、学生たちは実際に発表を行っている。現在、2008年である。	学生たちは2006年には実際に発表を行っていた。	entailment	3	年	short	以来（テイタ形）	状態/瞬間	('行う', {'が': ['学生たち'], 'を': ['実際に発表']}, '状態/瞬間')
87	2007年以来、太郎は落としている。現在、2010年である。	太郎は2008年には落としていた。	entailment	3	年	short	以来（テイタ形）	状態/瞬間	('落とす', {'が': ['太郎', '山田さん', '花子']}, '状態/瞬間')
88	2012年以来、先生は計算の方法を伝授している。現在、2016年である。	先生は2013年には計算の方法を伝授していた。	entailment	3	年	short	以来（テイタ形）	状態/瞬間	('伝授する', {'が': ['先生'], 'を': ['計算の方法']}, '状態/瞬間')
89	2003年以来、猫は手に掻いている。現在、2005年である。	猫は2004年には手に掻いていた。	entailment	3	年	short	以来（テイタ形）	状態/瞬間	('掻く', {'が': ['猫'], 'に': ['手']}, '状態/瞬間')
90	2004年以来、子供はほほを伝っている。現在、2009年である。	子供は2008年にはほほを伝っていた。	entailment	3	年	short	以来（テイタ形）	状態/瞬間	('伝う', {'が': ['子供'], 'を': ['ほほ']}, '状態/瞬間')
91	2009年以来、彼女は愛情を抱いている。現在、2012年である。	彼女は2010年には愛情を抱いていた。	entailment	3	年	short	以来（テイタ形）	継続主体変化	('抱く', {'が': ['彼女', '彼', '太郎'], 'を': ['愛情']}, '継続主体変化')
92	2008年以来、私は目を見開いている。現在、2012年である。	私は2010年には目を見開いていた。	entailment	3	年	short	以来（テイタ形）	状態/瞬間	('見開く', {'が': ['私'], 'を': ['目']}, '状態/瞬間')
93	2002年以来、学生は料金に掛かっている。現在、2006年である。	学生は2005年には料金に掛かっていた。	entailment	3	年	short	以来（テイタ形）	状態/瞬間	('掛かる', {'が': ['学生'], 'に': ['料金']}, '状態/瞬間')
94	2000年以来、お客様は部屋にいらっしゃっている。現在、2004年である。	お客様は2002年には部屋にいらっしゃっていた。	entailment	3	年	short	以来（テイタ形）	継続主体動作特定時点成立	('いらっしゃる', {'が': ['お客様'], 'に': ['部屋']}, '継続主体動作特定時点成立')
95	2002年以来、佐藤はホームランを放っている。現在、2005年である。	佐藤は2004年にはホームランを放っていた。	entailment	3	年	short	以来（テイタ形）	状態/瞬間	('放つ', {'が': ['佐藤'], 'を': ['ホームラン']}, '状態/瞬間')
96	2000年以来、病気は心を切り裂いている。現在、2005年である。	病気は2001年には心を切り裂いていた。	entailment	3	年	short	以来（テイタ形）	状態/瞬間	('切り裂く', {'が': ['病気'], 'を': ['心']}, '状態/瞬間')
97	2014年以来、幸せは恋人の顔に溢れている。現在、2019年である。	幸せは2017年には恋人の顔に溢れていた。	entailment	3	年	short	以来（テイタ形）	状態/瞬間	('溢れる', {'に': ['恋人の顔'], 'が': ['幸せ']}, '状態/瞬間')
98	2014年以来、彼女は犬を叱っている。現在、2016年である。	彼女は2015年には犬を叱っていた。	entailment	3	年	short	以来（テイタ形）	状態/瞬間	('叱る', {'が': ['彼女'], 'を': ['犬']}, '状態/瞬間')
99	2007年以来、彼女は顔をなぞっている。現在、2009年である。	彼女は2008年には顔をなぞっていた。	entailment	3	年	short	以来（テイタ形）	状態/瞬間	('なぞる', {'が': ['彼女'], 'を': ['顔']}, '状態/瞬間')
100	2013年以来、日本は演出を盛り上げている。現在、2015年である。	日本は2014年には演出を盛り上げていた。	entailment	3	年	short	以来（テイタ形）	状態/瞬間	('盛り上げる', {'が': ['日本'], 'を': ['演出']}, '状態/瞬間')
101	2018年以来、太郎は購入している。現在、2021年である。	太郎は2016年には購入していた。	neutral	3	年	short	以来（テイタ形）	状態/瞬間	('購入する', {'が': ['太郎']}, '状態/瞬間')
102	2018年以来、山田さんは英検を受験している。現在、2019年である。	山田さんは2014年には英検を受験していた。	neutral	3	年	short	以来（テイタ形）	状態/瞬間	('受験する', {'が': ['山田さん'], 'を': ['英検']}, '状態/瞬間')
103	2005年以来、生徒は引き戻している。現在、2006年である。	生徒は2003年には引き戻していた。	neutral	3	年	short	以来（テイタ形）	状態/瞬間	('引き戻す', {'が': ['生徒', '先生', '校長']}, '状態/瞬間')
104	2018年以来、子供は微に見開いている。現在、2019年である。	子供は2014年には微に見開いていた。	neutral	3	年	short	以来（テイタ形）	状態/瞬間	('見開く', {'が': ['子供'], 'に': ['微']}, '状態/瞬間')
105	2012年以来、夏は旬を向かえている。現在、2013年である。	夏は2010年には旬を向かえていた。	neutral	3	年	short	以来（テイタ形）	状態/瞬間	('向かえる', {'が': ['夏'], 'を': ['旬']}, '状態/瞬間')
106	2004年以来、彼は美味しさをそそっている。現在、2006年である。	彼は2003年には美味しさをそそっていた。	neutral	3	年	short	以来（テイタ形）	状態/瞬間	('そそる', {'が': ['彼'], 'を': ['美味しさ']}, '状態/瞬間')
107	2012年以来、彼は旅に募っている。現在、2013年である。	彼は2011年には旅に募っていた。	neutral	3	年	short	以来（テイタ形）	状態/瞬間	('募る', {'が': ['彼'], 'に': ['旅']}, '状態/瞬間')
108	2016年以来、太郎は勝利を誓っている。現在、2017年である。	太郎は2015年には勝利を誓っていた。	neutral	3	年	short	以来（テイタ形）	状態/瞬間	('誓う', {'が': ['太郎'], 'を': ['勝利']}, '状態/瞬間')
109	2017年以来、市長は委員長を指名している。現在、2018年である。	市長は2014年には委員長を指名していた。	neutral	3	年	short	以来（テイタ形）	状態/瞬間	('指名する', {'が': ['市長'], 'を': ['委員長']}, '状態/瞬間')
110	2004年以来、私は試合の結果を予想している。現在、2005年である。	私は2001年には試合の結果を予想していた。	neutral	3	年	short	以来（テイタ形）	状態/瞬間	('予想する', {'が': ['私'], 'を': ['試合の結果']}, '状態/瞬間')
111	2006年以来、中国は北京に出発している。現在、2008年である。	中国は2005年には北京に出発していた。	neutral	3	年	short	以来（テイタ形）	状態/瞬間	('出発する', {'が': ['中国'], 'に': ['北京']}, '状態/瞬間')
112	2011年以来、私は秘密を握っている。現在、2012年である。	私は2009年には秘密を握っていた。	neutral	3	年	short	以来（テイタ形）	状態/瞬間	('握る', {'が': ['私'], 'を': ['秘密']}, '状態/瞬間')
113	2019年以来、田中さんは歌を止めている。現在、2020年である。	田中さんは2018年には歌を止めていた。	neutral	3	年	short	以来（テイタ形）	状態/瞬間	('止める', {'が': ['田中さん'], 'を': ['歌']}, '状態/瞬間')
114	2004年以来、私は溜め息を漏らしている。現在、2006年である。	私は2003年には溜め息を漏らしていた。	neutral	3	年	short	以来（テイタ形）	状態/瞬間	('漏らす', {'が': ['私'], 'を': ['溜め息']}, '状態/瞬間')
115	2007年以来、山田さんは小林さんを委員長に指名している。現在、2009年である。	山田さんは2006年には小林さんを委員長に指名していた。	neutral	3	年	short	以来（テイタ形）	状態/瞬間	('指名する', {'が': ['山田さん'], 'に': ['委員長'], 'を': ['小林さん']}, '状態/瞬間')
116	2006年以来、彼は笑顔に変わっている。現在、2010年である。	彼は2005年には笑顔に変わっていた。	neutral	3	年	short	以来（テイタ形）	状態/瞬間	('変わる', {'が': ['彼'], 'に': ['笑顔']}, '状態/瞬間')
117	2005年以来、太郎さんはオフィスを構えている。現在、2007年である。	太郎さんは2004年にはオフィスを構えていた。	neutral	3	年	short	以来（テイタ形）	状態/瞬間	('構える', {'が': ['太郎さん'], 'を': ['オフィス']}, '状態/瞬間')
118	2015年以来、猫は目蓋を開いている。現在、2016年である。	猫は2013年には目蓋を開いていた。	neutral	3	年	short	以来（テイタ形）	継続主体動作特定時点成立	('開く', {'が': ['猫'], 'を': ['目蓋']}, '継続主体動作特定時点成立')
119	2002年以来、彼は一息を付いている。現在、2004年である。	彼は2001年には一息を付いていた。	neutral	3	年	short	以来（テイタ形）	継続主体動作特定時点成立	('付く', {'が': ['彼'], 'を': ['一息']}, '継続主体動作特定時点成立')
120	2018年以来、花子さんは訪れている。現在、2019年である。	花子さんは2016年には訪れていた。	neutral	3	年	short	以来（テイタ形）	状態/瞬間	('訪れる', {'が': ['花子さん', '太郎さん']}, '状態/瞬間')
121	2010年4月以来、社長は今後の取り組みを説明している。現在、2015年11月である。	社長は2015年6月には今後の取り組みを説明していた。	entailment	3	年月	random	以来（テイタ形）	状態/瞬間	('説明する', {'が': ['社長'], 'を': ['今後の取り組み']}, '状態/瞬間')
122	2003年7月以来、商店街は地区に構えている。現在、2013年3月である。	商店街は2004年7月には地区に構えていた。	entailment	3	年月	random	以来（テイタ形）	継続主体動作特定時点成立	('構える', {'が': ['商店街'], 'に': ['地区']}, '継続主体動作特定時点成立')
123	2009年6月以来、彼は手順を実行している。現在、2015年1月である。	彼は2010年12月には手順を実行していた。	entailment	3	年月	random	以来（テイタ形）	継続主体動作特定時点成立	('実行する', {'が': ['彼'], 'を': ['手順']}, '継続主体動作特定時点成立')
124	2003年10月以来、政府は国会に臨んでいる。現在、2012年2月である。	政府は2011年7月には国会に臨んでいた。	entailment	3	年月	random	以来（テイタ形）	状態/瞬間	('臨む', {'が': ['政府'], 'に': ['国会']}, '状態/瞬間')
125	2006年5月以来、彼女は映画に出掛けている。現在、2020年7月である。	彼女は2018年1月には映画に出掛けていた。	entailment	3	年月	random	以来（テイタ形）	状態/瞬間	('出掛ける', {'が': ['彼女'], 'に': ['映画']}, '状態/瞬間')
126	2006年6月以来、社長は予算案を提出している。現在、2020年8月である。	社長は2018年9月には予算案を提出していた。	entailment	3	年月	random	以来（テイタ形）	状態/瞬間	('提出する', {'が': ['社長'], 'を': ['予算案']}, '状態/瞬間')
127	2000年7月以来、社長は経営を圧迫している。現在、2009年5月である。	社長は2008年8月には経営を圧迫していた。	entailment	3	年月	random	以来（テイタ形）	継続主体動作特定時点成立	('圧迫する', {'が': ['社長'], 'を': ['経営']}, '継続主体動作特定時点成立')
128	2012年7月以来、太郎は鼻を突いている。現在、2017年9月である。	太郎は2013年2月には鼻を突いていた。	entailment	3	年月	random	以来（テイタ形）	状態/瞬間	('突く', {'が': ['太郎'], 'を': ['鼻']}, '状態/瞬間')
129	2001年8月以来、恒例の運動会は監督を行っている。現在、2016年8月である。	恒例の運動会は2015年8月には監督を行っていた。	entailment	3	年月	random	以来（テイタ形）	状態/瞬間	('行う', {'が': ['恒例の運動会'], 'を': ['監督']}, '状態/瞬間')
130	2005年11月以来、佐藤は西武に入団している。現在、2009年7月である。	佐藤は2006年1月には西武に入団していた。	entailment	3	年月	random	以来（テイタ形）	状態/瞬間	('入団する', {'が': ['佐藤'], 'に': ['西武']}, '状態/瞬間')
131	2002年8月以来、私は花束を差し出している。現在、2008年8月である。	私は2008年6月には花束を差し出していた。	entailment	3	年月	random	以来（テイタ形）	状態/瞬間	('差し出す', {'が': ['私'], 'を': ['花束']}, '状態/瞬間')
132	2000年7月以来、会社は保証を約束している。現在、2017年6月である。	会社は2005年5月には保証を約束していた。	entailment	3	年月	random	以来（テイタ形）	状態/瞬間	('約束する', {'が': ['会社'], 'を': ['保証']}, '状態/瞬間')
133	2006年2月以来、山田は生活の中に存在している。現在、2018年6月である。	山田は2014年2月には生活の中に存在していた。	entailment	3	年月	random	以来（テイタ形）	継続主体動作均質	('存在する', {'が': ['山田', '佐藤', '芸能界'], 'に': ['生活の中']}, '継続主体動作均質')
134	2005年7月以来、彼は頭角を現している。現在、2011年11月である。	彼は2005年8月には頭角を現していた。	entailment	3	年月	random	以来（テイタ形）	継続主体動作特定時点成立	('現す', {'が': ['彼'], 'を': ['頭角']}, '継続主体動作特定時点成立')
135	2014年4月以来、私は将来の目標を語っている。現在、2019年7月である。	私は2018年1月には将来の目標を語っていた。	entailment	3	年月	random	以来（テイタ形）	継続主体動作特定時点成立	('語る', {'が': ['私'], 'を': ['将来の目標']}, '継続主体動作特定時点成立')
136	2001年4月以来、優子は料理に添えている。現在、2012年5月である。	優子は2006年8月には料理に添えていた。	entailment	3	年月	random	以来（テイタ形）	状態/瞬間	('添える', {'が': ['優子'], 'に': ['料理']}, '状態/瞬間')
137	2006年1月以来、子供はテーブルに座っている。現在、2015年10月である。	子供は2007年10月にはテーブルに座っていた。	entailment	3	年月	random	以来（テイタ形）	状態/瞬間	('座る', {'が': ['子供'], 'に': ['テーブル']}, '状態/瞬間')
138	2002年10月以来、田中は収穫を体験している。現在、2007年9月である。	田中は2002年11月には収穫を体験していた。	entailment	3	年月	random	以来（テイタ形）	状態/瞬間	('体験する', {'が': ['田中'], 'を': ['収穫']}, '状態/瞬間')
139	2005年2月以来、松岡修造は表彰台を独占している。現在、2019年7月である。	松岡修造は2010年1月には表彰台を独占していた。	entailment	3	年月	random	以来（テイタ形）	状態/瞬間	('独占する', {'が': ['松岡修造'], 'を': ['表彰台']}, '状態/瞬間')
140	2008年1月以来、田中さんは社長に就任している。現在、2016年10月である。	田中さんは2016年5月には社長に就任していた。	entailment	3	年月	random	以来（テイタ形）	状態/瞬間	('就任する', {'が': ['田中さん'], 'に': ['社長']}, '状態/瞬間')
141	2008年5月以来、庭は明かりで周りを照らしている。現在、2020年4月である。	庭は2001年7月には明かりで周りを照らしていた。	neutral	3	年月	random	以来（テイタ形）	状態/瞬間	('照らす', {'が': ['庭'], 'で': ['明かり'], 'を': ['周り']}, '状態/瞬間')
142	2013年3月以来、助手は仕組みを突き止めている。現在、2013年11月である。	助手は2004年5月には仕組みを突き止めていた。	neutral	3	年月	random	以来（テイタ形）	状態/瞬間	('突き止める', {'が': ['助手'], 'を': ['仕組み']}, '状態/瞬間')
